# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15434
#@/user_id	1085ee9c-96fc-4189-a383-8ffdddf6a4c9
bu zhi dao za fang 	不知道咋放	c=1 d=1 t=4975
bu zhi dia 	不知嗲	c=2 d=9.79523e-11 t=15434
bu zhi shi 	不只是	c=1 d=0.536049 t=13871
bu zhi shi 	不止是	c=1 d=1.18285e-05 t=15434
bu zhi yu 	不至於	c=1 d=4.34466e-17 t=15434
bu zhi yu 	不致於	c=2 d=1.06773e-15 t=15434
bu zhu 	不住	c=1 d=0.00314298 t=15434
bu zhu de 	不住的	c=1 d=0.0315873 t=15434
bu zi ji 	不自己	c=1 d=0.790571 t=15434
bu zi you 	不自由	c=1 d=1 t=3459
bu zuo 	不做	c=1 d=0.0043831 t=15434
ca 	擦	c=0 d=0.1 t=4157
ca nong hu 	擦農戶	c=1 d=1 t=4158
cai 	才	c=9 d=0.021068 t=15434
cai 	菜	c=5 d=6.31929e-13 t=15434
cai ben 	彩本	c=2 d=1.71367e-06 t=15434
cai bu shi 	纔不是	c=1 d=0.00238156 t=15434
cai cai 	才才	c=4 d=0.353581 t=15434
cai ce 	猜測	c=4 d=0.00247878 t=15434
cai chan 	財產	c=2 d=1.8311 t=8269
cai dan 	菜單	c=1 d=1 t=3625
cai dao 	菜刀	c=3 d=1 t=15431
cai gou 	菜狗	c=1 d=9.29324e-21 t=15434
cai hui 	纔會	c=1 d=1 t=6802
cai neng 	才能	c=4 d=0.631284 t=15434
cai niao 	菜鳥	c=3 d=1.99751 t=2998
cai piao 	彩票	c=1 d=7.83371e-11 t=15434
cai se 	彩色	c=1 d=1 t=14407
cai shi 	纔是	c=6 d=0.000743628 t=15434
cai xing 	才行	c=1 d=8.65611e-09 t=15434
cai xu yao 	才需要	c=1 d=1 t=9118
cai ying wen 	蔡英文	c=1 d=1 t=14772
cai you 	纔有	c=1 d=1 t=8678
cai yun 	彩雲	c=1 d=1 t=4419
cai zhi 	材質	c=1 d=1 t=3695
cai zhi dao 	才知道	c=3 d=1.95711e-06 t=15434
can 	慘	c=5 d=1.88439e-13 t=15434
can hai 	殘骸	c=2 d=1.99005 t=4043
can jia 	參加	c=2 d=1.91845e-11 t=15434
can shu 	參數	c=2 d=1 t=15416
cang 	倉	c=1 d=1.28311e-21 t=15434
cao 	操	c=1 d=4.1938e-13 t=15434
cao 	曹	c=1 d=1 t=15136
cao 	糙	c=1 d=1 t=7869
cao 	肏	c=1 d=1 t=9096
cao 	艸	c=4 d=2.65276 t=14957
cao 	艹	c=16 d=2.41008 t=8112
cao 	草	c=36 d=2.0658 t=15434
cao cao 	懆懆	c=4 d=4.14498 t=14963
cao cao 	曹操	c=3 d=1.10309 t=14959
cao cao cao 	曹操艸	c=1 d=0.376651 t=15213
cao cao cao cao cao 	懆懆懆懆草	c=1 d=0.157158 t=15213
cao cao cao cao cao cao cao cao 	曹操曹操曹操曹操	c=1 d=1 t=8110
cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao 	懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆	c=1 d=1 t=14963
cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao 	曹操曹操曹操曹操曹操曹操艹曹操曹操曹操曹操	c=1 d=1 t=8111
cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao 	懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆	c=1 d=1 t=14964
cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao cao 	懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草懆懆懆懆草曹操艸	c=1 d=1 t=15214
cao ni ma 	操你媽	c=13 d=1.63008 t=15189
cao ni ma 	草泥馬	c=12 d=3.666 t=8130
cao ni ma de sha bi 	草泥馬的傻逼	c=1 d=1 t=4103
cao shuai 	草率	c=1 d=4.0391e-12 t=15434
cao zuo 	操作	c=1 d=0.00660453 t=15434
ce liang 	測量	c=1 d=1 t=7007
ce mian 	側面	c=1 d=5.5269e-25 t=15434
ce shi 	測試	c=3 d=0.384812 t=15434
ce su 	測速	c=2 d=1.01608 t=3762
ceng jing 	曾經	c=3 d=0.0291588 t=15434
cha 	差	c=5 d=3.94582e-10 t=15434
cha 	查	c=7 d=0.46305 t=15434
cha ba 	插拔	c=1 d=1 t=8311
cha bie 	差別	c=1 d=2.39431e-07 t=15434
cha bu duo 	差不多	c=2 d=0.0689068 t=15434
cha cha 	查查	c=1 d=4.89859e-17 t=15434
cha ci 	查詞	c=1 d=1 t=11052
cha de 	差得	c=1 d=0.00189223 t=15434
cha dian 	差點	c=1 d=1.47975e-22 t=15434
cha jian 	插件	c=13 d=1.66174 t=5719
cha kan 	查看	c=3 d=1.00007 t=4181
cha ru 	插入	c=1 d=0.0145524 t=15434
cha wan 	查完	c=1 d=1 t=4828
cha xun 	查詢	c=2 d=1.96561 t=1127
cha yi 	差異	c=1 d=1 t=3795
cha zi liao 	查資料	c=1 d=1 t=13356
chai fen 	拆分	c=1 d=4.43016e-11 t=15434
chai ji 	拆機	c=2 d=1.99501 t=3032
chan 	纏	c=2 d=1 t=8247
chan mian 	纏綿	c=1 d=1 t=13824
chan pin 	產品	c=2 d=2.2426e-10 t=15434
chan sheng 	產生	c=3 d=1.00013 t=3868
chan shu 	闡述	c=2 d=0.0002139 t=15434
chan wu 	產物	c=1 d=0.251579 t=15434
chang 	嚐	c=1 d=1.11548e-21 t=15434
chang 	場	c=4 d=1 t=14797
chang 	廠	c=1 d=1 t=327
chang 	昌	c=2 d=3.1079e-17 t=15434
chang 	長	c=3 d=0.839457 t=15434
chang ban 	長板	c=1 d=6.46033e-08 t=15434
chang cheng 	長城	c=1 d=1.14848e-11 t=15434
chang du 	長度	c=1 d=1 t=2255
chang gui 	常規	c=1 d=1 t=6429
chang he 	場合	c=2 d=0.0219454 t=15434
chang hui 	昌輝	c=2 d=0.429557 t=15434
chang jian 	常見	c=1 d=8.4292e-20 t=15434
chang jing 	場景	c=1 d=7.40416e-24 t=15434
chang jiu 	長久	c=1 d=0.0257325 t=15434
chang peng che 	敞篷車	c=1 d=1 t=15354
chang qing 	常青	c=1 d=1 t=15398
chang shi 	嘗試	c=5 d=0.00313944 t=15434
chang shi 	常識	c=3 d=1 t=14541
chang shi me 	嘗試麼	c=1 d=1.49e-15 t=15434
chang tu 	長途	c=2 d=1.00956 t=8517
chang yu 	場域	c=5 d=4.21016 t=1908
chang zhu 	常駐	c=1 d=0.453845 t=15434
chao 	抄	c=3 d=0.0641601 t=15434
chao 	超	c=1 d=0.0572688 t=15434
chao chao 	抄抄	c=1 d=1 t=5200
chao de 	抄的	c=1 d=1 t=9113
chao feng 	嘲諷	c=3 d=8.93356e-08 t=15434
chao feng ta 	嘲諷他	c=1 d=1 t=12274
chao guo 	超過	c=1 d=1.28779e-05 t=15434
chao ji 	超級	c=4 d=8.1612e-06 t=15434
chao juan zi 	抄卷子	c=2 d=1.99005 t=6980
chao xi 	抄襲	c=2 d=1.77925e-14 t=15434
chao yang 	朝陽	c=2 d=1.96561 t=10132
chao zhi xu 	超秩序	c=1 d=1 t=1936
che 	扯	c=2 d=2.37094e-05 t=15434
che di 	徹底	c=1 d=2.37331e-21 t=15434
che hui 	撤回	c=6 d=0.778801 t=15434
che hui xia 	撤回下	c=1 d=1.41415e-18 t=15434
che liang 	車輛	c=1 d=1 t=7123
che na 	扯那	c=1 d=1 t=11722
che pai hao 	車牌號	c=3 d=2.67088 t=6260
che shang 	扯上	c=1 d=6.51395e-17 t=15434
che xiao 	撤銷	c=1 d=1 t=197
chen 	陳	c=0 d=0.1 t=7024
chen jing lun 	陳經綸	c=1 d=1 t=7025
chen pao 	晨跑	c=1 d=0.0236356 t=15434
chen zhe 	趁着	c=1 d=0.0689068 t=15434
cheng 	成	c=3 d=0.010147 t=15434
cheng bao 	城堡	c=2 d=1.99501 t=3966
cheng dan 	承擔	c=1 d=2.64657e-09 t=15434
cheng du 	程度	c=2 d=7.93157e-10 t=15434
cheng du shang 	成都上	c=1 d=1 t=9622
cheng gong 	成功	c=1 d=2.38359e-14 t=15434
cheng gong me 	成功麼	c=1 d=2.39553e-13 t=15434
cheng hu 	稱呼	c=1 d=1.98478e-06 t=15434
cheng ji 	成績	c=6 d=2.05242 t=10833
cheng le 	成了	c=0 d=0.1 t=3613
cheng nian 	成年	c=2 d=8.60554e-16 t=15434
cheng ren 	承認	c=5 d=0.0683074 t=15434
cheng ren ba 	承認吧	c=1 d=3.85205e-13 t=15434
cheng shou 	承受	c=3 d=1 t=14748
cheng wei 	成爲	c=3 d=1.46525e-06 t=15434
cheng xu 	程序	c=2 d=1.96738e-20 t=15434
cheng xu yuan 	程序員	c=4 d=1 t=14531
cheng yin 	成因	c=2 d=0.00036938 t=15434
cheng yin 	成癮	c=1 d=0.00163682 t=15434
cheng yu 	成語	c=1 d=1.61828e-16 t=15434
chi 	吃	c=6 d=4.85415e-05 t=15434
chi 	喫	c=3 d=1 t=14568
chi 	癡	c=1 d=1 t=7227
chi cun 	尺寸	c=1 d=1 t=15413
chi de 	吃得	c=0 d=0.00411719 t=15434
chi de fan 	吃得飯	c=1 d=0.0413782 t=15434
chi fan 	吃飯	c=4 d=0.0591555 t=15434
chi fan 	喫飯	c=2 d=1.99005 t=14569
chi fan le 	吃飯了	c=1 d=4.86074e-14 t=15434
chi fan qu le 	吃飯去了	c=1 d=2.93349e-14 t=15434
chi ji 	喫雞	c=1 d=1 t=348
chi jiu 	持久	c=1 d=0.0250972 t=15434
chi sha 	吃啥	c=1 d=6.96705e-14 t=15434
chi wan fan 	吃完飯	c=1 d=0.0380064 t=15434
chong 	充	c=2 d=0.0559898 t=15434
chong 	衝	c=3 d=1.04226 t=9285
chong 	重	c=1 d=5.95432e-19 t=15434
chong bo 	重播	c=1 d=1 t=11500
chong da hui 	充大會	c=1 d=0.562705 t=15434
chong dian 	充電	c=1 d=0.704688 t=15434
chong dian qi 	充電器	c=1 d=0.701173 t=15434
chong dong 	蟲洞	c=2 d=1.99501 t=5237
chong dong 	衝動	c=1 d=2.46086e-06 t=15434
chong fen 	充分	c=1 d=1.80301e-23 t=15434
chong fu 	重複	c=2 d=2.96811e-05 t=15434
chong kai 	重開	c=1 d=1 t=4120
chong man 	充滿	c=1 d=1.15962e-07 t=15434
chong man le 	充滿了	c=1 d=7.07114e-12 t=15434
chong ming ming 	重命名	c=1 d=0.000602152 t=15434
chong qi 	重啓	c=4 d=0.0175097 t=15434
chong qian 	衝錢	c=1 d=1 t=2917
chong qing 	重慶	c=1 d=1 t=481
chong tu 	衝突	c=5 d=0.149569 t=15434
chong tu de 	衝突的	c=1 d=1 t=2810
chong wu 	寵物	c=3 d=7.78699e-08 t=15434
chong xia 	重下	c=1 d=5.70608e-18 t=15434
chong xin 	重新	c=1 d=1 t=5698
chong zhi 	重置	c=2 d=0.657047 t=15434
chong zhuang 	重裝	c=1 d=7.02248e-19 t=15434
chong zi 	蟲子	c=1 d=1.47237e-22 t=15434
chou 	丑	c=1 d=1.44897e-10 t=15434
chou 	臭	c=1 d=1 t=7685
chou ba guai 	醜八怪	c=1 d=1 t=1598
chou gan 	抽乾	c=1 d=3.73884e-15 t=15434
chu 	出	c=8 d=0.58846 t=15434
chu 	處	c=1 d=2.12356e-07 t=15434
chu 	觸	c=2 d=9.36e-19 t=15434
chu cheng ji 	出成績	c=1 d=1 t=10782
chu cun 	儲存	c=3 d=1.00624 t=1219
chu cuo 	出錯	c=1 d=1 t=1008
chu de 	出的	c=1 d=7.66007e-12 t=15434
chu er 	初二	c=1 d=2.16197e-12 t=15434
chu fei 	除非	c=2 d=0.19205 t=15434
chu ge 	出格	c=2 d=1.14136e-20 t=15434
chu ji 	初級	c=1 d=1 t=5829
chu lai 	出來	c=5 d=6.02259e-06 t=15434
chu le 	出了	c=2 d=1.09473e-06 t=15434
chu le 	除了	c=9 d=7.72645e-08 t=15434
chu li 	處理	c=3 d=0.00946646 t=15434
chu li qi 	處理器	c=1 d=0.0184074 t=15434
chu li xia 	處理下	c=1 d=1 t=8401
chu mai 	出賣	c=1 d=2.93548e-22 t=15434
chu men 	出門	c=1 d=1 t=10138
chu qu 	出去	c=2 d=1.67045e-07 t=15434
chu qu guo 	出去過	c=1 d=4.46237e-08 t=15434
chu ru 	出入	c=1 d=1 t=14711
chu san 	初三	c=2 d=2.75091e-08 t=15434
chu sheng 	出生	c=1 d=4.14924e-05 t=15434
chu shou 	出售	c=1 d=6.8161e-21 t=15434
chu shou 	觸手	c=6 d=0.205405 t=15434
chu tou 	鋤頭	c=1 d=1 t=8255
chu wen ti 	出問題	c=1 d=0.164474 t=15434
chu xian 	出現	c=3 d=0.145148 t=15434
chu xian guo 	出現過	c=1 d=1 t=9075
chu xian le 	出現了	c=1 d=1 t=161
chu xie 	出血	c=1 d=3.97761e-08 t=15434
chu yi 	初一	c=1 d=8.59948e-20 t=15434
chu yu 	出獄	c=2 d=1.98511 t=9061
chu zhong 	初中	c=7 d=0.000345679 t=15434
chu zhong 	初衷	c=3 d=2.84659e-24 t=15434
chu zhong me 	初中麼	c=1 d=4.56663e-15 t=15434
chuan 	傳	c=2 d=1.08085e-14 t=15434
chuan 	船	c=1 d=1 t=10012
chuan bo 	傳播	c=1 d=1.05435e-06 t=15434
chuan bo di 	傳播地	c=1 d=1.05964e-05 t=15434
chuan da 	傳達	c=1 d=1 t=1921
chuan di 	傳遞	c=1 d=1 t=6439
chuan gai 	串改	c=1 d=1 t=2147
chuan jiao 	傳教	c=1 d=0.000804733 t=15434
chuan liu 	傳流	c=2 d=1.00003 t=6620
chuan qi 	喘氣	c=1 d=1 t=4073
chuan ran 	傳染	c=1 d=0.00280879 t=15434
chuan shan jia 	穿山甲	c=1 d=1 t=11274
chuan shuo 	傳說	c=3 d=4.82953e-12 t=15434
chuan song 	傳送	c=1 d=1 t=3603
chuan tong 	傳統	c=1 d=1 t=4016
chuan tou 	穿透	c=1 d=1.17551e-20 t=15434
chuan xiao 	傳銷	c=4 d=6.91204e-14 t=15434
chuang 	牀	c=2 d=1.99501 t=14132
chuang jian 	創建	c=5 d=1.00001 t=10904
chuang kou 	窗口	c=1 d=1 t=4112
chuang shang 	創傷	c=0 d=4.08316e-23 t=15434
chuang shang xing 	創傷性	c=1 d=4.10363e-22 t=15434
chuang shi ren 	創始人	c=2 d=1.53857e-10 t=15434
chuang xin 	創新	c=1 d=0.141564 t=15434
chuang ye 	創業	c=1 d=0.0713613 t=15434
chuang yi 	創意	c=1 d=5.08534e-16 t=15434
chuang zao 	創造	c=1 d=5.26648e-16 t=15434
chui 	吹	c=1 d=4.57923e-18 t=15434
chui 	捶	c=1 d=1.63933e-21 t=15434
chui bao 	吹爆	c=1 d=7.35596e-06 t=15434
chui de 	吹得	c=1 d=1.38592e-16 t=15434
chui ke 	捶科	c=2 d=3.03218e-12 t=15434
chui zi 	錘子	c=35 d=0.00433953 t=15434
chun 	純	c=2 d=1.40954e-09 t=15434
chun 	蠢	c=1 d=0.011109 t=15434
chun bai 	純白	c=1 d=2.27398e-18 t=15434
chun cui 	純粹	c=1 d=2.86106e-14 t=15434
chun hei 	純黑	c=2 d=1.99501 t=7319
chun ji 	春季	c=1 d=1.51643e-16 t=15434
chun jie 	春節	c=2 d=1.06555 t=5007
ci 	次	c=5 d=0.351692 t=15434
ci 	此	c=3 d=4.5769e-12 t=15434
ci 	磁	c=2 d=1.90937 t=2754
ci 	詞	c=3 d=0.0156076 t=15434
ci ci 	此次	c=1 d=0.410656 t=15434
ci dian 	詞典	c=1 d=1 t=7732
ci ku 	詞庫	c=1 d=1 t=5884
ci li 	磁力	c=2 d=1.98511 t=7571
ci shan 	慈善	c=0 d=2.01129e-16 t=15434
ci shan me 	慈善麼	c=1 d=2.02137e-15 t=15434
ci yu 	詞語	c=1 d=0.0141223 t=15434
ci zhi 	辭職	c=1 d=1 t=9271
cong 	從	c=11 d=0.827117 t=15434
cong 	聰	c=1 d=1 t=10496
cong dian nao 	從電腦	c=1 d=1 t=936
cong guo 	從果	c=1 d=1 t=3037
cong lai 	從來	c=1 d=1 t=10213
cong ming ren 	聰明人	c=1 d=1 t=14560
cong na 	從那	c=8 d=0.208562 t=15434
cong na kan 	從那看	c=3 d=1.60653 t=11499
cong na li 	從哪裏	c=1 d=1 t=6835
cong na xue 	從那學	c=1 d=1 t=8570
cong ni de 	從你的	c=1 d=0.283654 t=15434
cong wo 	從我	c=3 d=0.000271921 t=15434
cong wo zhe yong 	從我這用	c=1 d=4.76449e-14 t=15434
cong xia 	從下	c=1 d=0.304221 t=15434
cong xin 	從新	c=1 d=0.000689186 t=15434
cong zhe 	從這	c=5 d=0.000448321 t=15434
cong zhe ge 	從這個	c=1 d=1 t=1717
cong zhuang 	從裝	c=2 d=1.33734e-08 t=15434
cou he 	湊合	c=1 d=0.0015648 t=15434
cou qi 	湊齊	c=1 d=2.60177e-14 t=15434
cou shu 	湊數	c=1 d=1 t=541
cu lu 	粗魯	c=2 d=1.99501 t=1471
cu si 	猝死	c=0 d=0.1 t=10180
cu si le 	猝死了	c=1 d=1 t=10181
cu su 	粗俗	c=1 d=1 t=3730
cui 	催	c=2 d=0.040083 t=15434
cui 	崔	c=2 d=0.00306932 t=15434
cui mian 	催眠	c=2 d=0.00919265 t=15434
cui ruo 	脆弱	c=1 d=1 t=3935
cui ruo de 	脆弱的	c=1 d=1 t=12069
cun 	存	c=3 d=0.0118839 t=15434
cun 	村	c=2 d=1.80086e-09 t=15434
cun bu cun zai ne 	存不存在呢	c=1 d=1 t=14028
cun chu 	存儲	c=6 d=1.99902 t=2456
cun dang 	存檔	c=1 d=0.151829 t=15434
cun ming 	村名	c=1 d=1.07788 t=3566
cun zai 	存在	c=10 d=0.281522 t=15434
cun zhe 	存着	c=1 d=0.185444 t=15434
cuo 	錯	c=3 d=0.00190247 t=15434
cuo de 	錯的	c=1 d=2.17695e-05 t=15434
cuo guo 	錯過	c=1 d=1 t=11135
cuo jue 	錯覺	c=1 d=1.09775e-09 t=15434
cuo le 	錯了	c=3 d=0.050409 t=15434
cuo wu 	錯誤	c=4 d=1.55828e-05 t=15434
cuo wu de 	錯誤的	c=1 d=1 t=12208
cuo zhe 	錯着	c=1 d=1.09529e-12 t=15434
da 	大	c=11 d=0.133051 t=15434
da 	打	c=30 d=0.172907 t=15434
da 	搭	c=1 d=0.00144449 t=15434
da 	答	c=1 d=0.0332068 t=15434
da 	達	c=1 d=9.54341e-10 t=15434
da an 	答案	c=19 d=0.969724 t=14969
da an bei 	答案被	c=1 d=1 t=14970
da an me 	答案麼	c=2 d=1 t=14831
da ba 	打吧	c=1 d=1 t=4865
da bao 	大寶	c=1 d=1 t=13229
da bao 	打包	c=2 d=1.00002 t=4256
da bao zha 	大爆炸	c=1 d=2.66854e-18 t=15434
da bing 	大病	c=1 d=8.78394e-05 t=15434
da bing bei 	大冰杯	c=1 d=1 t=1791
da bu 	打不	c=1 d=6.72284e-06 t=15434
da bu 	答不	c=1 d=1.0802 t=8040
da bu ding 	打補丁	c=1 d=1 t=2093
da bu le 	打不了	c=1 d=1 t=8592
da bu liao 	大不了	c=1 d=0.000100034 t=15434
da bu liao 	打不了	c=2 d=1 t=12355
da bu shang 	答不商	c=1 d=1 t=8041
da chang 	大廠	c=1 d=1 t=817
da chu 	打出	c=1 d=3.95777e-08 t=15434
da da 	大大	c=2 d=1 t=7034
da da 	打打	c=1 d=1 t=8902
da da fang fang 	大大方方	c=1 d=1 t=1380
da da po huai 	大大破壞	c=1 d=1 t=3635
da dao 	達到	c=1 d=1.10191e-24 t=15434
da dian hua 	打電話	c=2 d=0.0417941 t=15434
da dou 	打鬥	c=1 d=0.00263203 t=15434
da dun 	打盹	c=1 d=0.19205 t=15434
da duo 	大多	c=3 d=1.58926e-09 t=15434
da duo shu 	大多數	c=2 d=0.353455 t=15434
da duo shu ren 	大多數人	c=1 d=0.918512 t=15434
da gai 	大概	c=3 d=0.755784 t=15434
da ge 	打個	c=1 d=1 t=9194
da gei 	打給	c=1 d=1 t=8240
da gong 	打工	c=2 d=2.62113e-14 t=15434
da gong de 	打工的	c=1 d=1 t=9641
da gong ren 	打工人	c=1 d=6.38714e-21 t=15434
da guo 	打過	c=1 d=1 t=11675
da hou 	大吼	c=1 d=1 t=7970
da hui 	大會	c=0 d=0.113974 t=15434
da hui yuan 	大會員	c=2 d=1.27003 t=15434
da jia 	大家	c=11 d=4.32159e-06 t=15434
da jian 	搭建	c=1 d=0.00263203 t=15434
da jiao 	大叫	c=1 d=1 t=7971
da jie 	大街	c=1 d=1 t=163
da kai 	打開	c=14 d=0.774916 t=15434
da lao 	大佬	c=2 d=0.463325 t=15434
da le 	打了	c=1 d=1 t=8332
da liu 	大流	c=1 d=4.54308e-13 t=15434
da luan 	大亂	c=1 d=1 t=14652
da me 	大麼	c=1 d=1.67968e-13 t=15434
da men 	大門	c=1 d=1 t=6235
da nao 	大腦	c=5 d=6.25321e-07 t=15434
da qi 	大氣	c=0 d=0.1 t=1787
da qi re 	大氣熱	c=1 d=1 t=1788
da quan 	大全	c=2 d=1.02858 t=6988
da quan 	打拳	c=1 d=1.24392e-09 t=15434
da rao 	打擾	c=0 d=1.37615e-22 t=15434
da rao le 	打擾了	c=2 d=6.65595e-06 t=15434
da ren 	大人	c=2 d=1.82696 t=1777
da ren wu 	大人物	c=1 d=1 t=6124
da shi 	大師	c=3 d=1 t=10237
da suan 	打算	c=5 d=1.01302e-05 t=15434
da ta 	打她	c=2 d=1.84789 t=2430
da ta zhe 	大他者	c=3 d=1.9802 t=15016
da ti 	大題	c=3 d=2.5502 t=14849
da ting 	打聽	c=1 d=1 t=11193
da wan 	打完	c=3 d=1 t=8356
da wan le 	打完了	c=1 d=1 t=8362
da wo 	打我	c=1 d=1 t=8200
da xia 	打下	c=1 d=1 t=8456
da xiao 	大小	c=1 d=1.0827e-23 t=15434
da xie 	大寫	c=0 d=0.1 t=4322
da xie de 	大寫的	c=1 d=1 t=4323
da xue 	大學	c=4 d=1 t=6562
da ye 	大爺	c=1 d=0.219526 t=15434
da yi ge 	打一個	c=2 d=1.99005 t=8372
da yin 	打印	c=2 d=0.165299 t=15434
da yin chu 	打印出	c=1 d=1 t=1182
da ying 	答應	c=0 d=1.22623e-18 t=15434
da ying le 	答應了	c=1 d=1.23238e-17 t=15434
da ying wo 	答應我	c=1 d=1.45975e-09 t=15434
da you xi 	打遊戲	c=1 d=1 t=11666
da yu 	大於	c=1 d=0.0248475 t=15434
da zao 	打造	c=1 d=2.51664e-05 t=15434
da zhan 	大戰	c=1 d=1.01404e-17 t=15434
da zhong 	大衆	c=6 d=0.000224867 t=15434
da zi 	打字	c=3 d=0.0375311 t=15434
da zi de 	打字的	c=1 d=1 t=15239
dai 	代	c=2 d=0.00182715 t=15434
dai 	帶	c=2 d=0.66365 t=15434
dai 	待	c=1 d=4.97177e-15 t=15434
dai biao 	代表	c=1 d=9.07797e-11 t=15434
dai bu 	代步	c=1 d=6.33241e-08 t=15434
dai dai 	呆呆	c=0 d=0.1 t=24
dai dai dai 	呆呆帶	c=1 d=1 t=25
dai duo 	怠惰	c=2 d=5.21137e-23 t=15434
dai er 	戴爾	c=1 d=1 t=1828
dai lai 	帶來	c=2 d=2.84921e-24 t=15434
dai le 	帶了	c=1 d=1 t=10247
dai li 	代理	c=19 d=0.744532 t=15434
dai li de 	代理的	c=0 d=0.1 t=2628
dai li de fang fa le me 	代理的方法了麼	c=1 d=1 t=2629
dai li ren 	代理人	c=1 d=1 t=8267
dai ma 	代碼	c=5 d=1.00009 t=3389
dai ru 	帶入	c=1 d=1 t=11422
dai shang 	帶上	c=2 d=0.00864671 t=15434
dai shang guo 	帶上過	c=1 d=0.00582847 t=15434
dai ti 	代替	c=1 d=1.00081 t=14224
dai ti le 	代替了	c=1 d=1 t=13262
dai you 	帶有	c=2 d=1.39865e-06 t=15434
dai zai 	呆在	c=1 d=0.000113353 t=15434
dai zhe 	帶着	c=5 d=1.43455e-10 t=15434
dai zhe ni 	帶着你	c=1 d=1 t=3983
dan 	但	c=35 d=0.332674 t=15434
dan 	單	c=2 d=1.06329 t=11988
dan 	蛋	c=1 d=2.69628e-22 t=15434
dan bei 	但被	c=1 d=1 t=12296
dan bu shi 	但不是	c=1 d=1 t=11475
dan bu yi ding 	但不一定	c=1 d=0.394554 t=15434
dan chun 	單純	c=2 d=5.16483e-22 t=15434
dan ci 	單詞	c=2 d=1.00667 t=2476
dan dan 	單單	c=1 d=1 t=10646
dan mu 	彈幕	c=3 d=0.0287246 t=15434
dan ni 	但你	c=3 d=0.000531675 t=15434
dan ni yao you 	但你要有	c=1 d=0.00346515 t=15434
dan que 	但卻	c=1 d=4.31036e-12 t=15434
dan ru guo 	但如果	c=1 d=1.55779e-09 t=15434
dan shi 	但是	c=95 d=1.0555 t=15434
dan shi a 	但是啊	c=4 d=2.24233e-17 t=15434
dan shi ni zhao 	但是你找	c=1 d=1 t=8856
dan shi wei shen me 	但是爲什麼	c=1 d=1.06238e-06 t=15434
dan shi wo 	但是我	c=3 d=1.22025 t=10374
dan ta 	但他	c=1 d=1 t=12536
dan wo 	但我	c=2 d=1 t=12452
dan xin 	擔心	c=2 d=0.00334597 t=15434
dan ye 	但也	c=1 d=2.36678e-18 t=15434
dan ye shi 	但也是	c=1 d=2.79907e-21 t=15434
dan yin 	但因	c=1 d=1 t=3789
dan yuan 	單元	c=1 d=7.60866e-21 t=15434
dan zhe 	但這	c=1 d=0.0129715 t=15434
dan zhe li 	蛋這裏	c=1 d=1 t=4848
dang 	當	c=10 d=0.985132 t=15434
dang 	襠	c=1 d=1 t=8248
dang 	鐺	c=1 d=1 t=1779
dang 	黨	c=1 d=7.68251e-17 t=15434
dang chu 	當初	c=1 d=9.12969e-18 t=15434
dang dang 	噹噹	c=1 d=0.182684 t=15434
dang di 	當地	c=1 d=1 t=4329
dang ge 	當個	c=2 d=0.090718 t=15434
dang hui 	黨徽	c=1 d=1 t=4333
dang nian 	當年	c=2 d=2.50393e-09 t=15434
dang ran 	當然	c=14 d=0.000233448 t=15434
dang sha zi 	當傻子	c=1 d=0.444858 t=15434
dang shi 	當時	c=4 d=1.21388e-05 t=15434
dang wo 	當我	c=3 d=0.000321206 t=15434
dang xia 	當下	c=1 d=1 t=3142
dang zhe xie 	當這些	c=1 d=0.380983 t=15434
dao 	倒	c=1 d=6.0246e-10 t=15434
dao 	刀	c=2 d=1 t=8306
dao 	到	c=24 d=1.49939 t=15434
dao 	道	c=1 d=6.0548e-10 t=15434
dao bi 	倒閉	c=1 d=3.10338e-18 t=15434
dao bi le 	倒閉了	c=1 d=3.2757e-18 t=15434
dao bu shi 	倒不是	c=1 d=1 t=12486
dao chu 	導出	c=2 d=1.98511 t=3196
dao da 	到達	c=0 d=0.1 t=3841
dao de 	到的	c=1 d=1 t=13325
dao de 	道德	c=1 d=0.000129737 t=15434
